name,phone,city,state,pincode,business_status,latitude,longitude,formatted_address,place_id,rating,user_ratings_total
dharmkanta weighbridge,,Gaibipur,Haryana,125121,OPERATIONAL,29.4345756,75.92374509999999,"Gaibipur, Nawagaon",ChIJU6-FE-SJETkREHMVuzZhC0U,5.0,1.0
अमृत कम्प्यूटरराईस धर्मकांटा,,Khajuri Jatti,Haryana,125111,OPERATIONAL,29.4744575,75.5168398,"Near, Water Woks Rd, Khajuri Jatti, Dhangar",ChIJkXz24BVlETkRTTxeS3FBpzE,5.0,1.0
Hi-Tech Traders Kaliyal,,Kadayal,Tamil Nadu,629101,OPERATIONAL,8.3936431,77.25571599999999,"B5 Alamparai, Kaliyal, 23/19, Netta Road, Kadayal",ChIJMWmFHZ9TBDsRr7TN3DTMfWI,5.0,3.0
Davincy Weight Bridge,,Neyyattinkara,Kerala,695123,OPERATIONAL,8.4086574,77.0746004,"C35F+FR9, Mullaravila, Kodangavila, Thoppuvila, Moonnukallinmoodu, Neyyattinkara",ChIJxR84Z1yuBTsRE1D48xzoVM0,4.4,10.0
Parasakthi Weigh Bridge,,Neendakara -B,Tamil Nadu,629501,OPERATIONAL,8.123634299999999,77.3947949,"49FV+FW3, Neendakara -B",ChIJpbFwCzTxBDsR4THeDqu_mn0,4.8,5.0
NBT weight bridge,,Kulasekharam,Tamil Nadu,629161,OPERATIONAL,8.365693199999999,77.3018123,"9882+7PF, Nedumangad Hwy, Kulasekharam",ChIJmZjHcx1RBDsR0ue4vey45xU,5.0,3.0
K S LINGAM WEIGHBRIDGE,096296 41187,Nagercoil,Tamil Nadu,629002,OPERATIONAL,8.166464699999999,77.4354184,"Eathamozhi Rd, kottar, Nagercoil",ChIJHX427RDxBDsRKdijay__gTI,4.0,5.0
MRA Weigh Bridge,,Puliyoorsalai,Kerala,695505,OPERATIONAL,8.4187642,77.19562979999999,"Parassala Vellarada Rd, Puliyoorsalai",ChIJoV9M58xSBDsRVHPgl1r2DnE,4.1,29.0
V.T.N weight bridge,,Kulasekharam,Tamil Nadu,629161,OPERATIONAL,8.3622817,77.2951552,"976W+V3V, SH 90, Kulasekharam",ChIJlyPVivZXBDsRScPvNaOjQrs,5.0,1.0
Weigh Bridge,,Kumaracoil,Tamil Nadu,629180,OPERATIONAL,8.2334478,77.3402591,"68MR+94C, Kumaracoil, Padmanabhapuram",ChIJ_cvEO6z5BDsRPuLJYGKbZnU,3.7,6.0
Thankham Traders,,Parassala,Kerala,695502,OPERATIONAL,8.3360138,77.1648792,"85P7+CX2, Inchivila,Parassala P.O,Thiruvanathapuram, Parassala",ChIJPV2gPxqrBTsRmaG_UnXO9Ug,4.6,7.0
Thangam Weigh Bridge,,Nagercoil,Tamil Nadu,629901,OPERATIONAL,8.1967035,77.4444652,"5CWV+MQH, Therakalputhoor, Nagercoil",ChIJgX6VHTXxBDsRfVkpPMm4eks,4.5,6.0
Hi-tech weight bridge (computerized),,Kadayal,Tamil Nadu,629101,OPERATIONAL,8.4031523,77.2556001,"Kaliyal Rd, Alamparai, Kadayal",ChIJHeiTBcBTBDsRGTKn56N6ymA,,
SRM Weight Bridge 24hours,,Vellamodi,Tamil Nadu,629204,OPERATIONAL,8.1409404,77.3339297,"Vellamodi, Ganapathipuram",ChIJeRNzTF_7BDsRvMWwr5psgY4,3.0,1.0
Prithvi Weigh bridge | Weigh bridge in nagercovil,,Nagercoil,Tamil Nadu,629201,OPERATIONAL,8.1559809,77.35439769999999,"Rajakkamangalam Road Peyodu, post, Nagercoil",ChIJMxZkuOf7BDsRNGPhQuvotLE,4.0,1.0
Weight Bridge,,Vellamodi,Tamil Nadu,629202,OPERATIONAL,8.141886399999999,77.3314893,"48RJ+QH5, Vellamodi",ChIJk4lcFtv7BDsR1cUaYGJ5caY,4.0,1.0
Ponnu 60 Tonne Weighbridge,,Vellarada,Kerala,695505,OPERATIONAL,8.445021500000001,77.181063,"C5WJ+2C4, Chempoor Rd, Vellarada",ChIJQwOF9rutBTsRjA9e92lRZQQ,4.3,4.0
Computer weighing lift,,Peyodu,Tamil Nadu,629201,OPERATIONAL,8.1560024,77.3543658,"5943+CP5, Soorappallam, Peyodu",ChIJlaRv2Jn7BDsReG3p94ruyHU,2.0,1.0
KA,,Kumaranthittai,Tamil Nadu,629175,OPERATIONAL,8.2398671,77.3309718,"68QJ+WGG, Kumaranthittai",ChIJa8BZYAD5BDsRqi-oB7VYy3A,,
Mani's weighbridge,,Nagercoil,Tamil Nadu,629001,OPERATIONAL,8.1900266,77.42106919999999,"5CRC+2C8, Vetturnimadam, Nagercoil",ChIJKSQlEADxBDsRXhuHakvCDc0,,
JORA WEIGHBRIDGE,,Parassala,Kerala,695502,OPERATIONAL,8.327392099999999,77.17653609999999,"Ayinkamam, Parassala",ChIJ6xMHzKSrBTsRN7Rb7K9Z0k8,1.0,1.0
Ramji weight bridge,094432 58293,North Konam,Tamil Nadu,629501,OPERATIONAL,8.1543323,77.3986951,"593X+PFP, North Konam, Perumselvavilai",ChIJw4elgYrwBDsR_3oP2kDbDUA,,
Pranav weighbridge,,Kottukal,Kerala,695501,OPERATIONAL,8.382387099999999,77.0304161,"92JJ+X53, Payattuvila Nellimoodu Rd, Kottukal, Vizhinjam, Kottukal",ChIJPUHJFwCvBTsRxfFNvAQ401A,2.5,2.0
Anbu Weigh Bridge,094433 50260,Neendakara -B,Tamil Nadu,629501,OPERATIONAL,8.1196812,77.391133,"Eathamozhi, Neendakara -B",ChIJowyq3RrwBDsRefNuX0mHo4k,5.0,2.0
Laxmi Weigh Bridge (லக்ஷ்மி எடை மேடை),,Arumanai,Tamil Nadu,629151,OPERATIONAL,8.3802808,77.2487726,"96JX+4G6, Padapachai, Arumanai",ChIJl-vXe5lTBDsRjZtqGnn5X3g,3.9,17.0
Pranav weighbridge,,Kottukal,Kerala,695501,OPERATIONAL,8.388412299999999,77.03123380000001,"92QJ+9F9, Vizhinjam - Uchakkada Rd, Vizhinjam, Kottukal",ChIJv0PSDQCvBTsReiBjXBLGCqU,,
SHEELA WEIGH BRIDGE,,,Tamil Nadu,629158,OPERATIONAL,8.294354499999999,77.2549331,"Tamil Nadu 629158, India",ChIJyZNw1ZZVBDsRzifDSS9yIg8,,
Vinayaka Computerized weigh Bridge,,Marthandam,Tamil Nadu,629165,OPERATIONAL,8.3031335,77.2122093,"8636+7V5, MDR216, Chennithottam, Marthandam",ChIJGSR2EOJVBDsRcQvv6CZwZos,4.0,1.0
EDEN WEIGH BRIDGE,094434 50295,Maruthancode,Tamil Nadu,629163,OPERATIONAL,8.3339974,77.19926869999999,"EDEN Campus, Maruthancode, Pacode",ChIJnzOHY8xVBDsROCKC74K3Kzo,,
Al Ameen Weigh Bridge,098954 25133,Vellarada,Kerala,695505,OPERATIONAL,8.4295485,77.1954634,"C5HW+R58, Parassala Rd, Panachamoodu, Vellarada",ChIJR2ao27RSBDsR09iKr7Jtxpk,,
Annai weigh bridge,,Cheruvallur,Kerala,695504,OPERATIONAL,8.4099939,77.1884968,"C55Q+X9X, Kanathukonam, Cheruvallur",ChIJlfiuxnCtBTsRYJJ4gEnc0FM,,
"Kumari Scales,Swamiyarmadam",094431 50600,Swamiyar Madam,Tamil Nadu,629158,OPERATIONAL,8.2896889,77.26726649999999,"Richard complex, KUMARI SCALES, No:2/124A/2, Main Road, opp. Vasatha Maligai Auditorium, p.o, Kattathurai, Swamiyar Madam",ChIJO7flju1VBDsRskpwLlmtmsI,5.0,4.0
Danish weighbridge 120TON,094432 21926,Vadakkuvalliyur,Tamil Nadu,627117,OPERATIONAL,8.403395699999999,77.6078472,"No-108, Service Road Highway Near Eagle Tyre And Alignment, Valliyoor, Vadakkuvalliyur",ChIJQ1CNGx5nBDsRw6s_ra4F6z4,4.1,36.0
Marakkattavilai,,Kalikumarapuram,Tamil Nadu,627659,OPERATIONAL,8.261368899999999,77.84297819999999,"7R6V+CC5, Kalikumarapuram",ChIJl94i5ymBBDsRnqtj3WF7OQ4,5.0,1.0
Royal Weigh Bridge,,Kavalkinaru,Tamil Nadu,627105,OPERATIONAL,8.249517899999999,77.5452986,"6GXW+72F, Kavalkinaru",ChIJhxvvZgD1BDsRrkD_4WKWd98,4.7,3.0
Kamaraj Weigh Bridge,,Nagercoil,Tamil Nadu,629302,OPERATIONAL,8.2231825,77.49242149999999,"6FFR+7XF, Pandarapuram, Nagercoil",ChIJP8uIueH1BDsRFUpdTiEumvY,4.6,5.0
S.T.N Weight Bridge,094422 20926,Valliyur,Tamil Nadu,627117,OPERATIONAL,8.405654199999999,77.6212044,"N.H, 189B/3, Main Road, Valliyur",ChIJvSbOf1tnBDsR-TrXlp8IAhc,4.5,2.0
"Inba, Mano Weighbridge",,Nazareth,Tamil Nadu,628617,OPERATIONAL,8.4287434,77.929147,"No : 1/148, Thailapuram, Sathankulam, Road, Nazareth",ChIJz9p-VHSHAzsR5U3uHxIGI3k,,
SMT lingam weigh Bridge,095664 21181,Marakkattavilai,Tamil Nadu,627659,OPERATIONAL,8.261338,77.8429252,"Main Road, Marakkattavilai",ChIJIU5qpeKBBDsR1r-vfYRPZcw,5.0,1.0
Santhacruz weighBridge,,Radhapuram,Tamil Nadu,627111,OPERATIONAL,8.2649201,77.6763163,"Vadakkankulam - Radhapuram Rd, Radhapuram",ChIJI4qvun6JBDsRZXNVXCt-cFQ,1.0,1.0
Raja weigh bridge,,Anjugramam,Tamil Nadu,629401,OPERATIONAL,8.157987199999999,77.5737298,"5H5F+6FG, Anjugramam",ChIJC4maOCmNBDsRGrmXKWJa4io,4.0,1.0
Royal Weigh Bridge,,Muppandal,Tamil Nadu,627105,OPERATIONAL,8.259982599999999,77.54749319999999,"7G5W+XXX, Muppandal",ChIJ1bxRLAD1BDsRb7k1qGB4HeE,,
சிவராஜன் கம்ப்யூட்டர் எடை மேடை,,Vellamadam,Tamil Nadu,629302,OPERATIONAL,8.211464099999999,77.46410209999999,"6F67+HJQ, Vellamadam",ChIJdQRkuuT3BDsRYDvqU43AD1o,,
Kamarajar Weigh Bridge,,Thisayanvilai,Tamil Nadu,627657,OPERATIONAL,8.337702799999999,77.8857699,"Fourway Junction, Idayangudi, Road, Maruthanachi Vilai, Udangudi, Thisayanvilai",ChIJ27dO9px_BDsRdlZ3AmLW5pM,,
R.M.S.T,,Panakudi,Tamil Nadu,627109,OPERATIONAL,8.314321,77.5771477,Panakudi,ChIJ5aCIBWxgBDsRhq9wov4SmX0,,
Anandhi Weighbridge,,Thisayanvilai,Tamil Nadu,628702,OPERATIONAL,8.3418051,77.85857419999999,"8VR5+PCG, Thisayanvilai",ChIJ1bjPXuV_BDsRSX0e_fD37Oo,,
Modern weighbridges - Leading Weighbridge Manufacturer,,Valliyur,Tamil Nadu,627112,OPERATIONAL,8.3913054,77.60928349999999,"abinad hospital, 11/166-7, Main Rd, Valliyur, Vadakkuvalliyur",ChIJe4UIVAZnBDsRL3TqmlwI-iQ,,
ஆக்னஸ் வே பிரிட்ஜ்,,Chettiyapathu,Tamil Nadu,628203,OPERATIONAL,8.4322365,78.0204559,"C2JC+V5W, Chettiyapathu",ChIJC1kLmnmFAzsR6QhDO4w2bUI,5.0,1.0
Annam Weigh Bridge,099428 50595,Udangudi,Tamil Nadu,628203,OPERATIONAL,8.4220949,78.03672159999999,"Kulasai Rd, Udangudi",ChIJTccPjFaFAzsRrJnV3lpQkGg,4.6,7.0
MBV Parking Titles & Weighbridge,,Padukkapathu,Tamil Nadu,628703,OPERATIONAL,8.3896131,77.96932,"Thisayanvilai Rd, Maninagar, Padukkapathu, Pallakuruchi",ChIJjWBLbo6HAzsRpSU_hZVQ2Ek,5.0,1.0
Saram Weighbridge,0323 297 500,Madurankuli,North Western Province,,OPERATIONAL,7.897002,79.8196432,"Puttalam - Colombo Rd, Madurankuli",ChIJxx2FiIY5_ToRl42yODLa8yw,,
Weighing Bridge,,Wariyapola,North Western Province,,OPERATIONAL,7.622926799999999,80.22396499999999,"J6FF+5HG, Wariyapola",ChIJW3nDwjUt4zoRFQwRwtnBaks,,
Weighing Bridge,,Wariyapola,North Western Province,,OPERATIONAL,7.6402071,80.2306899,"J6RJ+37P, Wariyapola",ChIJWXHMyOgt4zoRDMDKhbq-pQo,,
SS Weighbridge (80 Ton),080864 79211,Kaniyapuram,Kerala,695585,OPERATIONAL,8.5849689,76.8644521,"Pothencode Kazhakoottam Rd, Kaniyapuram",ChIJ6wIlT6K_BTsRq2HMfuxt0_c,4.4,25.0
R S DIGITAL WEIGHBRIDGE,,Kottamkara,Kerala,691504,OPERATIONAL,8.929597099999999,76.6776904,"WMHH+R3V, Kottamkara",ChIJpZYgmY_jBTsR0KKghqKvAUA,5.0,1.0
S. R. Weighbridge,,Kottamkara,Kerala,691004,OPERATIONAL,8.925141499999999,76.6378067,"WJGQ+343, Kollam - Thirumangalam Rd, Kilikkollur, Chandanathope, Kottamkara",ChIJJ1-egNn9BTsRMej0Lb5wHS0,4.3,18.0
National Weigh Bridge,082818 36286,Thiruvananthapuram,Kerala,695023,OPERATIONAL,8.479623,76.95338389999999,"FXH3+R9R, Attakkulangara - Killippalam Bypass Rd, Aryasala, Attakulangara, Thiruvananthapuram",ChIJRzNpLga7BTsRQTfZwcAEipw,4.2,97.0
Kerala Weigh Bridge,,Thiruvananthapuram,Kerala,695036,OPERATIONAL,8.481021,76.95667209999999,"FXJ4+9MM, Pumping Station Rd, Aryasala, Valiyasalai, Thiruvananthapuram",ChIJnS1uowe7BTsRR_TY73EVKaY,4.5,14.0
Ss Weigh Bridge And Complex,,Kollam,Kerala,691001,OPERATIONAL,8.948607899999999,76.6623406,"WMX6+FW3, Kollam",ChIJww_Jpx8IBjsR-dOQj5KKEec,4.0,3.0
APK weigh bridge,,Kollam,Kerala,691019,OPERATIONAL,8.908212899999999,76.62032219999999,"WJ5C+74P, Kollam Bypass, Mangad, Kollam",ChIJiQHQo1v9BTsR67NXP8HNt-w,4.0,6.0
Amina Weighbridge,,,Kerala,691005,OPERATIONAL,8.9131641,76.6295988,"WJ7H+7R9, Karicode, Peroor",ChIJ4ztuqDr9BTsRPGkC7VtZqeM,5.0,1.0
Vishnu Weigh Bridge (100 T),,Kollam,Kerala,691572,OPERATIONAL,8.8621394,76.7056217,"Salem-Kanyakumari Highway Kollam chathanoor, highway, Kollam",ChIJqyxSBYrjBTsR7NK9Pcr_-_c,4.2,13.0
Weigh Bridge 100 Ton,,Kureepuzha,Kerala,691601,OPERATIONAL,8.921540799999999,76.58103299999999,"WHCJ+JC7, NH 66, Keekolil Veedu, Kureepuzha",ChIJ1zyIsC_9BTsRo4sUnxQYaAA,3.7,13.0
KKP 80-TON WEIGH BRIDGE,088919 37883,Karette,Kerala,695612,OPERATIONAL,8.7345118,76.8979161,"SH 1, Karette",ChIJA4wVWNvDBTsRSEtLzszsMtE,3.7,46.0
SATHYAM WEIGH BRIDGE 100 TON ( TRAILER),,Thiruvananthapuram,Kerala,695584,OPERATIONAL,8.5954008,76.8883213,"Kattaikonam, Chanthavila, Thiruvananthapuram",ChIJxfubj36_BTsRRfTOgt3fq0U,5.0,2.0
Sivaparvathy weighbridge,,Adichanalloor,Kerala,691573,OPERATIONAL,8.8690625,76.69756249999999,"VM9X+G2, Adichanalloor",ChIJITshiWDjBTsRb4aifwCFFwA,4.3,4.0
Sankar Narayana Weigh Bridge,,Thiruvananthapuram,Kerala,695036,OPERATIONAL,8.4798376,76.9551834,"FXH4+W3M, Hospital Rd, Aryasala, Attakulangara, Thiruvananthapuram",ChIJGe64Uwa7BTsR0Vfousnvj7Y,4.3,7.0
absolute scales,,Kadampattukonam,Kerala,695603,OPERATIONAL,8.7936184,76.7712755,"Near Hotel New Indrapastha,Nyc, Kadampattukonam",ChIJ8TeLlLznBTsR5ZhlSBeVQg8,,
Vijaya weigh bridge,,,Kerala,691572,OPERATIONAL,8.862135600000002,76.7055883,"VP64+V68, Karimthottuvaa",ChIJBSOKZlfjBTsRACZ5k0qRuw8,3.0,1.0
Weigh Bridge,,Thiruvananthapuram,Kerala,695021,OPERATIONAL,8.5114666,76.9018983,"GW62+HQJ, Kochuveli, Thiruvananthapuram",ChIJz1LR5HC9BTsRP_HaMH61JXg,4.3,7.0
VISHNU WEIGHBRIDGE -2 (150T & 18m Length),,Kollam,Kerala,691571,OPERATIONAL,8.8633408,76.6976863,"50m from, Ithikkara Bridge, on NH-66, Ithikkara - Ayoor Rd, Kollam",ChIJqcAbRPbjBTsRa4gFZ0Q3uQQ,3.0,2.0
Quilon Computerised Weigh Bridge(50T),099478 06415,Kollam,Kerala,691010,OPERATIONAL,8.8795954,76.6064436,"VJH4+RHP, Polayathodu, Kollam",ChIJEcx-oEf9BTsRfQqnOhXzp1s,4.0,1.0
chanthavila,,Chanthavila,Kerala,695584,OPERATIONAL,8.5954071,76.888323,"HVWQ+588, Chanthavila",ChIJX_3WFQC_BTsRskuaTRWQfio,5.0,1.0
STJ ( Weigh bridge),,Alanchery,Kerala,691306,OPERATIONAL,8.9304983,76.9333154,"WWJM+59F, Alanchery",ChIJYVeraQDZBTsR6s06xFVn0YY,5.0,4.0
Amina Weigh Station,093498 99432,,Kerala,691004,OPERATIONAL,8.9263885,76.6391015,"WJGQ+HJ5, NH 744, Kilikkollur, Chandanathope",ChIJC3DMGUv9BTsRq4NJ_ikd7O8,3.5,6.0
Rohini,,Venjarammoodu,Kerala,695606,OPERATIONAL,8.690343,76.905699,"MWR4+47P, Alanthara, Venjarammoodu, Nellanad",ChIJF9eiBsbBBTsRkBxgnxCPdiE,4.0,1.0
Loney Weigh Bridge,,Moonnumukku,Kerala,695103,OPERATIONAL,8.6886703,76.8237924,"MRQF+FG7, Moonu Mukku, Moonnumukku, Attingal",ChIJr_m7pzjrBTsRKvHoynA0FAU,5.0,1.0
M A M Weigh Bridge,,Parippally,Kerala,691574,OPERATIONAL,8.819251699999999,76.7542417,"RQ93+PM5, Karimthottuva, Parippally",ChIJT6QLwmvnBTsRXM4dwpuX3FI,3.4,5.0
KPK WEIGHBRIDGE,,Karette,Kerala,695612,OPERATIONAL,8.730803,76.8980371,"PVJX+86F, Karette",ChIJtaRtTADDBTsRbw7lRtQoXNA,,
Perfect Trailer Weigh Bridge,,Thiruvananthapuram,Kerala,695029,OPERATIONAL,8.5001865,76.9145108,"GW27+3RC, N H Bypass, opp. BMW Showroom, Chackai, Karikkakam, Thiruvananthapuram",ChIJb1v-Qcu9BTsRY1Q75Ap18Do,4.1,10.0
SAJ TRADERS WEIGH BRIDGE,,Chadayamangalam,Kerala,691533,OPERATIONAL,8.8844237,76.8691278,"VVM9+QM6, SH 1, Chadayamangalam",ChIJmSROICbfBTsR5BWNgexypW8,3.3,8.0
Techno scale service,,Chathannoor,Kerala,691572,OPERATIONAL,8.8624752,76.70800109999999,"VP65+X6R, Chathannoor",ChIJ6QvzT1DjBTsRnYz7ehgHPAw,5.0,1.0
MAM WEIGHBRIDGE,,Parakulam,Kerala,691579,OPERATIONAL,8.8390648,76.7386716,Parakulam,ChIJOe6YOp_mBTsRg8n7Y0fOIrU,,
Geetham weighing bridge,,Venjarammoodu,Kerala,695607,OPERATIONAL,8.690366,76.9057012,"MWR4+47W, Alanthara Bus Stop, SH 1",ChIJw3MxMMnBBTsRX4N5G3_g1Os,,
Venjaramoodu kuttimoodu,,Venjarammoodu,Kerala,695607,OPERATIONAL,8.6847567,76.92529329999999,"kuttimoodu, Venjarammoodu",ChIJmTwhGADHBTsRnXC8qA0j9Og,1.0,1.0
RS WEIGH BRIDGE (100 TONS),,Manikkal,Kerala,695615,OPERATIONAL,8.650665199999999,76.9282703,"MW2H+779, MC Rd, Koppam, Manikkal",ChIJGQ_SagDHBTsRMhp669FJyxA,4.7,3.0
Emmanuel weighbridge,,Ayoor,Kerala,691533,OPERATIONAL,8.8996949,76.8581176,"VVX5+V5X, SH 1, Ayoor, Edamulackal",ChIJA4tpq5zfBTsRfpmNVWqhQWM,,
Excel Weigh bridge 50 Ton,,Vattappara,Kerala,695028,OPERATIONAL,8.584235,76.94715479999999,"Steel City Complex, near Indus Motors, Mukkampalamoodu, Vattappara",ChIJ1QkMcT65BTsR59_IM0V0UhQ,,
Ibaj weigh bridge,,Anchalummood,Kerala,691601,OPERATIONAL,8.9344673,76.6112502,"near Market, Anchalummood",ChIJs1NBS-b9BTsRanxD763wKO4,,
THE VENUS WEIGH BRIDGE CO,,Kollam,Kerala,691019,OPERATIONAL,8.896633099999999,76.6092306,"Bavana Nagar, Kollam",ChIJaxsgdOP8BTsRgAKnSCDLVfk,,
Elanjimoottil weigh bridge Agasthyacodu,,Anchal,Kerala,691306,OPERATIONAL,8.9433367,76.9168593,"Elanjimoottil weighbridge, Agasthyacodu, Anchal",ChIJPytaYQDfBTsRmlOetfGXOtc,4.7,3.0
K K P weighbridge,,Karette,Kerala,695612,OPERATIONAL,8.730782999999999,76.8981343,"PVJX+876, Karette",ChIJdcSKLwDDBTsR5CNwuaKf4R0,,
STJ weigh bridge alanchry,,Alanchery,Kerala,691306,OPERATIONAL,8.930134599999999,76.9311761,"WWJJ+3F3, Alanchery",ChIJ1a5RCADZBTsR5PTtq3D_9lc,,
MAM Weigh Bridge,096450 60869,Kollam,Kerala,691021,OPERATIONAL,8.891366999999999,76.627887,"1, 1, Ayathil, Kollam",ChIJIRrOztr8BTsRTUaEZULtnbs,,
Transworld Weigh Bridges,,Kollam,Kerala,691001,OPERATIONAL,8.8799567,76.5924299,"Ishwaria Building, Beach Rd, opp. PWD Office, Mundakkal Village, Kollam",ChIJYyivirX9BTsR8ABmfkwfNw8,,
Mundakkal weigh bridge,,Thrikkovilvattom,Kerala,691576,OPERATIONAL,8.9057538,76.68285569999999,"WM4M+845, Palamukku – Nallila Rd, Thrikkovilvattom",ChIJ99RRXQDjBTsRJDQe0rdrkjs,,
SN scales,094461 11642,Velinelloor,Kerala,691516,OPERATIONAL,8.868590700000002,76.7884983,"Ezhamkutti, Karingannoor-Moothala Rd",ChIJL09tCKbhBTsRDKYbtj09T-Q,3.7,3.0
Accurate Trade Links PARIPPALLI,,Parippally,Kerala,691574,OPERATIONAL,8.8118419,76.7622798,"Paripally - Madathara Rd, Parippally",ChIJ3x_oOQbnBTsRADs__4dMXhE,4.8,5.0
Transworld Scales Services,094460 12381,Kollam,Kerala,691001,OPERATIONAL,8.8799303,76.59237759999999,"Iyshwaria Building, Beach Rd, opp. PWD Office, Mundakkal Village, Kollam",ChIJOz1MM178BTsRe2qs_aVfgPs,3.1,20.0
JR WEIGH BRIDGE,098472 50562,Nedumangad,Kerala,695561,OPERATIONAL,8.6197723,76.998257,"Nedumangad Town Rd, Pazhakutty, Kollamkavu, Nedumangad",ChIJiZecmPDHBTsR8-k6qEzPM6E,4.6,145.0
Mammoose weigh bridge,,Malayadi,Kerala,695542,OPERATIONAL,8.6421276,77.0642323,"J3R7+VH8, Malayadi",ChIJSdcV5W_JBTsRhMMFtl1tSJk,5.0,5.0
K Board Weigh Bridge,,Vellanad,Kerala,695543,OPERATIONAL,8.5765818,77.0485308,"p.o, Mundela, Vellanad",ChIJF2VSrYC3BTsR7UBIVZOkZkM,5.0,3.0
Kerala weighbridge,,Kollayil,Kerala,691541,OPERATIONAL,8.8064795,77.00917419999999,"Decent Mukku, Bus Stop, SH 2, Kollayil-Kalayapuram Road, Kollayil",ChIJ0VdkaMDbBTsROkAwYG4T8qA,5.0,1.0
GR WEIGHBRIDGE,093637 63584,Adaikalapattanam,Tamil Nadu,627808,OPERATIONAL,8.8817086,77.4469352,"TENKASI MAIN ROAD, POST, TAMILOOR, Adaikalapattanam",ChIJJcu9e3_8h6oRtp4a3zvZRhw,,
Mamoottil Weiton WeighBridge,,Kattakkada,Kerala,695572,OPERATIONAL,8.5060091,77.088847,"Bus Stop, Choondupalaka Junction, Thiruvananthapuram - Neyyar Dam Rd, Kattakkada",ChIJvS-lYuWxBTsROaA8ZiQQc9o,5.0,2.0
PSP Weigh Bridge,,Thiraviya Nagar,Tamil Nadu,627814,OPERATIONAL,8.8844661,77.3416666,"4/83, Tirunelveli - Shencottai Rd, Thiraviya Nagar",ChIJEUzr2tIoBDsRznW5vKPft_8,2.7,3.0
SARAL Computer Weigh Bridge,,Pavoorchatram,Tamil Nadu,627808,OPERATIONAL,8.913761299999999,77.3794623,"90, Kadagam Road, Pavoorchatram",ChIJsepSftEnBDsR78U6wC7fiG4,,
Maheswara weigh bridge,,Kattakkada,Kerala,695572,OPERATIONAL,8.5042852,77.0731374,"G33F+P69, Kattakkada",ChIJBeMNk5uxBTsRftJEnSS52uk,4.0,5.0
KT. WEIGH BRIDGE,,Mannoorkara,Kerala,695574,OPERATIONAL,8.562691,77.10374,"H473+3FQ, Kuttichal, Mannoorkara",ChIJ8Z8fXAC1BTsRNUiptS-bTqs,,
MSPV WEIGH BRIDGE,,Pavoorchatram,Tamil Nadu,627808,OPERATIONAL,8.9201967,77.3812494,"W9CJ+3FH, Pavoorchatram",ChIJbcMjeccnBDsRNKVIPsDbGzY,,
Ponnu 80 Ton weigh bridge,,Kudappanamoodu,Kerala,695505,OPERATIONAL,8.4723521,77.189635,"F5CQ+WVR, Kudappanamoodu",ChIJL_vyAgCzBTsRrbInS6lPxpA,5.0,3.0
P.C electronic weigh bridge,,Kilapavoor,Tamil Nadu,627806,OPERATIONAL,8.9214925,77.3937378,"174, Pavoorchatram - Surandai - Shencottai, Kilapavoor, Keezhapavur",ChIJbeqtFjEmBDsRl2HK1h-WKzk,,
SR Weighbridge,,Keezhapavur,Tamil Nadu,627808,OPERATIONAL,8.9079255,77.39464559999999,"W95V+5VC, Keezhapavur",ChIJsdLRUIcnBDsRvQo59Xxis4I,3.0,2.0
K BOARD COMPUTERISED WEIGH BRIDGE 100TON,080782 59075,Vellanad,Kerala,695543,OPERATIONAL,8.5795625,77.0323125,"Kuthirakalam Rd, near IndianOil Pump, Vellanad",ChIJ1dVUI9K3BTsRutojpGfJ9fA,,
Sree Bhadra Motors Weigh Bridge,,Vellanad,Kerala,695542,OPERATIONAL,8.569844699999999,77.06484789999999,"H397+WWQ, Companymukku-Mitranikethan Road, Vellanad",ChIJ47UQmJq3BTsRtwxKoyliHRg,5.0,1.0
M.A Computer Weigh Bridge,,Kalakkad,Tamil Nadu,627501,OPERATIONAL,8.5179037,77.55815299999999,"GH95+576, Kalakkad",ChIJjy-gkXZCBDsR1hirkW7AgvE,5.0,3.0
SAKTHI WEIGH BRIDGE,098658 72211,Muthur Reddiarpatti,Tamil Nadu,627007,OPERATIONAL,8.6623205,77.7218097,"Service Rd, Muthur Reddiarpatti",ChIJM6PRKsQTBDsRTSuDnV6vLmc,4.2,33.0
MARAKATHAM PLATFORMBALANCE,083001 48303,Sankarnagar,Tamil Nadu,627357,OPERATIONAL,8.7712209,77.713866,"32, Madurai Rd, Sankarnagar",ChIJS2Z4n6URBDsRAJ08YR4_fkw,5.0,1.0
Srinivasa weigh bridge,,Tirunelveli,Tamil Nadu,627001,OPERATIONAL,8.7342893,77.6938711,"PMMV+PG9, Nianaar Rd, Thirunagar, Tirunelveli Town, Tirunelveli",ChIJsYEwreQRBDsRFg4sMyEvdgs,4.4,7.0
Samson Weight bridge,,Venkateswarapuram,Tamil Nadu,627854,OPERATIONAL,8.929561099999999,77.57296269999999,"WHHF+R5G, Venkateswarapuram - Muthammalpuram Road, Venkateswarapuram",ChIJb6dPNrgfBDsR5JrxJYQb9bE,5.0,1.0
Kumaran weight bridge,,Venkateswarapuram,Tamil Nadu,627854,OPERATIONAL,8.9314203,77.568838,"WHJ9+HG8, Venkateswarapuram",ChIJdSRPbgAfBDsRKXM7YEnOlZM,5.0,5.0
